searcher	dataset	create_inverse_triples	model	loss	regularizer	optimizer	training_loop	negative_sampler	model_bytes	replicate	training_time	evaluation_time	hits@10
random	kinships	True	ermlp	bceaftersigmoid	no	adam	owa	basic	89092	3	273.8892340660095	0.11880636215209961	0.9664804469273743
random	kinships	True	ermlp	crossentropy	no	adadelta	lcwa		89092	0	167.93842029571533	0.1518113613128662	0.9013035381750466
random	kinships	True	ermlp	crossentropy	no	adadelta	lcwa		89092	1	188.7648708820343	0.15640497207641602	0.8854748603351955
random	kinships	True	ermlp	crossentropy	no	adadelta	lcwa		89092	2	175.23235297203064	0.14053630828857422	0.8919925512104283
random	kinships	True	ermlp	crossentropy	no	adadelta	lcwa		89092	3	155.56998205184937	0.13211488723754883	0.909683426443203
random	kinships	True	ermlp	crossentropy	no	adam	lcwa		276484	0	46.59071183204651	0.12827658653259277	0.9450651769087524
random	kinships	True	ermlp	crossentropy	no	adam	lcwa		276484	1	46.625853300094604	0.1276078224182129	0.9487895716945997
random	kinships	True	ermlp	crossentropy	no	adam	lcwa		276484	2	50.89299416542053	0.12402462959289551	0.9408752327746741
random	kinships	True	ermlp	crossentropy	no	adam	lcwa		276484	3	51.6697313785553	0.12651705741882324	0.9492551210428305
random	kinships	True	ermlp	marginranking	no	adadelta	owa	basic	89092	0	248.49576139450073	0.12111687660217285	0.9399441340782123
random	kinships	True	ermlp	marginranking	no	adadelta	owa	basic	89092	1	245.38165092468262	0.11940670013427734	0.9343575418994413
random	kinships	True	ermlp	marginranking	no	adadelta	owa	basic	89092	2	247.48934197425842	0.11977982521057129	0.9436685288640596
random	kinships	True	ermlp	marginranking	no	adadelta	owa	basic	89092	3	253.05065274238586	0.13527154922485352	0.9450651769087524
random	kinships	True	ermlp	marginranking	no	adam	owa	basic	946180	0	252.25683856010437	0.16299676895141602	0.9497206703910615
random	kinships	True	ermlp	marginranking	no	adam	owa	basic	946180	1	245.32655239105225	0.1606919765472412	0.9539106145251397
random	kinships	True	ermlp	marginranking	no	adam	owa	basic	946180	2	251.3337082862854	0.16361165046691895	0.9678770949720671
random	kinships	True	ermlp	marginranking	no	adam	owa	basic	946180	3	256.26539039611816	0.1512463092803955	0.9543761638733705
random	kinships	True	ermlp	nssa	no	adadelta	owa	basic	89092	0	544.5848169326782	0.11790752410888672	0.9385474860335196
random	kinships	True	ermlp	nssa	no	adadelta	owa	basic	89092	1	523.8650088310242	0.11786079406738281	0.9562383612662942
random	kinships	True	ermlp	nssa	no	adadelta	owa	basic	89092	2	506.66812777519226	0.1200857162475586	0.9492551210428305
random	kinships	True	ermlp	nssa	no	adadelta	owa	basic	89092	3	500.57518434524536	0.1174936294555664	0.9385474860335196
random	kinships	True	ermlp	nssa	no	adam	owa	basic	89092	0	181.1024866104126	0.11561870574951172	0.9641527001862198
random	kinships	True	ermlp	nssa	no	adam	owa	basic	89092	1	184.33059740066528	0.11589479446411133	0.9688081936685289
random	kinships	True	ermlp	nssa	no	adam	owa	basic	89092	2	187.67740726470947	0.11540055274963379	0.9688081936685289
random	kinships	True	ermlp	nssa	no	adam	owa	basic	89092	3	191.78025078773499	0.11579012870788574	0.9739292364990689
random	kinships	True	ermlp	softplus	no	adadelta	lcwa		89092	0	212.38940238952637	0.11543059349060059	0.9068901303538175
random	kinships	True	ermlp	softplus	no	adadelta	lcwa		89092	1	213.34906196594238	0.11736059188842773	0.8756983240223464
random	kinships	True	ermlp	softplus	no	adadelta	lcwa		89092	2	212.32432961463928	0.11491084098815918	0.8333333333333334
random	kinships	True	ermlp	softplus	no	adadelta	lcwa		89092	3	213.801034450531	0.11732196807861328	0.8747672253258846
random	kinships	True	ermlp	softplus	no	adadelta	owa	basic	89092	0	363.7384407520294	0.12428402900695801	0.9315642458100558
random	kinships	True	ermlp	softplus	no	adadelta	owa	basic	89092	1	361.9049165248871	0.11660623550415039	0.9399441340782123
random	kinships	True	ermlp	softplus	no	adadelta	owa	basic	89092	2	365.0978569984436	0.11209964752197266	0.9404096834264432
random	kinships	True	ermlp	softplus	no	adadelta	owa	basic	89092	3	360.9678330421448	0.1188504695892334	0.9269087523277467
random	kinships	True	ermlp	softplus	no	adam	lcwa		89092	0	35.579893350601196	0.13116455078125	0.9432029795158287
random	kinships	True	ermlp	softplus	no	adam	lcwa		89092	1	34.98972845077515	0.13165950775146484	0.9529795158286778
random	kinships	True	ermlp	softplus	no	adam	lcwa		89092	2	35.02262830734253	0.13155770301818848	0.9529795158286778
random	kinships	True	ermlp	softplus	no	adam	lcwa		89092	3	35.12253451347351	0.13224196434020996	0.946927374301676
random	kinships	True	ermlp	softplus	no	adam	owa	basic	89092	0	241.36981439590454	0.12210583686828613	0.9683426443202979
random	kinships	True	ermlp	softplus	no	adam	owa	basic	89092	1	245.54344987869263	0.12919187545776367	0.9641527001862198
random	kinships	True	ermlp	softplus	no	adam	owa	basic	89092	2	237.63350629806519	0.11997842788696289	0.9739292364990689
random	kinships	True	ermlp	softplus	no	adam	owa	basic	89092	3	223.96091628074646	0.11990976333618164	0.9688081936685289
random	kinships	True	hole	bceaftersigmoid	no	adadelta	lcwa		157696	0	222.82812356948853	0.16778135299682617	0.8701117318435754
random	kinships	True	hole	bceaftersigmoid	no	adadelta	lcwa		157696	1	239.2331554889679	0.17445659637451172	0.8715083798882681
random	kinships	True	hole	bceaftersigmoid	no	adadelta	lcwa		157696	2	238.17986917495728	0.17345118522644043	0.8631284916201117
random	kinships	True	hole	bceaftersigmoid	no	adadelta	lcwa		157696	3	211.97493934631348	0.15170812606811523	0.8659217877094972
random	kinships	True	hole	bceaftersigmoid	no	adadelta	owa	basic	157696	0	349.9979758262634	0.15627574920654297	0.851024208566108
random	kinships	True	hole	bceaftersigmoid	no	adadelta	owa	basic	157696	1	351.597044467926	0.15342140197753906	0.8556797020484171
random	kinships	True	hole	bceaftersigmoid	no	adadelta	owa	basic	157696	2	350.9529983997345	0.15555930137634277	0.861266294227188
random	kinships	True	hole	bceaftersigmoid	no	adadelta	owa	basic	157696	3	351.33394503593445	0.1548631191253662	0.8589385474860335
random	kinships	True	hole	bceaftersigmoid	no	adam	lcwa		157696	0	61.97314977645874	0.142594575881958	0.8794227188081937
random	kinships	True	hole	bceaftersigmoid	no	adam	lcwa		157696	1	59.73467469215393	0.15305304527282715	0.8719739292364991
random	kinships	True	hole	bceaftersigmoid	no	adam	lcwa		157696	2	60.84334087371826	0.1488046646118164	0.86731843575419
random	kinships	True	hole	bceaftersigmoid	no	adam	lcwa		157696	3	60.34230327606201	0.14883852005004883	0.8794227188081937
random	kinships	True	hole	bceaftersigmoid	no	adam	owa	basic	39424	0	153.98386454582214	0.12795686721801758	0.8584729981378026
random	kinships	True	hole	bceaftersigmoid	no	adam	owa	basic	39424	1	159.54211616516113	0.12760686874389648	0.861731843575419
random	kinships	True	hole	bceaftersigmoid	no	adam	owa	basic	39424	2	159.42220401763916	0.12229108810424805	0.861731843575419
random	kinships	True	hole	bceaftersigmoid	no	adam	owa	basic	39424	3	159.6328957080841	0.12253093719482422	0.8645251396648045
random	kinships	True	hole	crossentropy	no	adadelta	lcwa		78848	0	82.21764779090881	0.15284276008605957	0.9250465549348231
random	kinships	True	hole	crossentropy	no	adadelta	lcwa		78848	1	82.77389717102051	0.15566253662109375	0.9245810055865922
random	kinships	True	hole	crossentropy	no	adadelta	lcwa		78848	2	83.17611765861511	0.1567854881286621	0.9301675977653632
random	kinships	True	hole	crossentropy	no	adadelta	lcwa		78848	3	82.39618444442749	0.15453863143920898	0.9259776536312849
random	kinships	True	hole	crossentropy	no	adam	lcwa		39424	0	99.74116683006287	0.13086223602294922	0.9231843575418994
random	kinships	True	hole	crossentropy	no	adam	lcwa		39424	1	100.14577603340149	0.13182640075683594	0.9338919925512105
random	kinships	True	hole	crossentropy	no	adam	lcwa		39424	2	95.47093415260315	0.1369163990020752	0.9185288640595903
random	kinships	True	hole	crossentropy	no	adam	lcwa		39424	3	96.05658984184265	0.13453340530395508	0.9241154562383612
random	kinships	True	hole	marginranking	no	adadelta	owa	basic	157696	0	340.4101150035858	0.18030738830566406	0.8472998137802608
random	kinships	True	hole	marginranking	no	adadelta	owa	basic	157696	1	364.2374405860901	0.1717972755432129	0.8603351955307262
random	kinships	True	hole	marginranking	no	adadelta	owa	basic	157696	2	346.5385494232178	0.17354202270507812	0.8715083798882681
random	kinships	True	hole	marginranking	no	adadelta	owa	basic	157696	3	464.391836643219	0.2217271327972412	0.866852886405959
random	kinships	True	hole	marginranking	no	adam	owa	basic	78848	0	168.8974802494049	0.1425609588623047	0.8524208566108007
random	kinships	True	hole	marginranking	no	adam	owa	basic	78848	1	167.77550077438354	0.1332392692565918	0.8635940409683427
random	kinships	True	hole	marginranking	no	adam	owa	basic	78848	2	176.8663294315338	0.1398322582244873	0.8556797020484171
random	kinships	True	hole	marginranking	no	adam	owa	basic	78848	3	198.82742047309875	0.14020538330078125	0.861266294227188
random	kinships	True	hole	nssa	no	adadelta	owa	basic	157696	0	248.28880715370178	0.15410828590393066	0.8608007448789572
random	kinships	True	hole	nssa	no	adadelta	owa	basic	157696	1	249.0241870880127	0.15505051612854004	0.8645251396648045
random	kinships	True	hole	nssa	no	adadelta	owa	basic	157696	2	248.63747882843018	0.15690326690673828	0.851024208566108
random	kinships	True	hole	nssa	no	adadelta	owa	basic	157696	3	249.1861174106598	0.15630531311035156	0.8598696461824954
random	kinships	True	hole	nssa	no	adam	owa	basic	39424	0	517.3079836368561	0.15733671188354492	0.8589385474860335
random	kinships	True	hole	nssa	no	adam	owa	basic	39424	1	474.61412596702576	0.1267836093902588	0.87243947858473
random	kinships	True	hole	nssa	no	adam	owa	basic	39424	2	342.4618299007416	0.12554407119750977	0.861266294227188
random	kinships	True	hole	nssa	no	adam	owa	basic	39424	3	329.5407166481018	0.12500715255737305	0.86731843575419
random	kinships	True	hole	softplus	no	adadelta	lcwa		157696	0	224.8532772064209	0.14970779418945312	0.8635940409683427
random	kinships	True	hole	softplus	no	adadelta	lcwa		157696	1	216.94874715805054	0.15087389945983887	0.8649906890130353
random	kinships	True	hole	softplus	no	adadelta	lcwa		157696	2	217.51914143562317	0.1510164737701416	0.8696461824953445
random	kinships	True	hole	softplus	no	adadelta	lcwa		157696	3	214.1322751045227	0.15201449394226074	0.8691806331471136
random	kinships	True	hole	softplus	no	adadelta	owa	basic	78848	0	907.3551335334778	0.14658880233764648	0.8635940409683427
random	kinships	True	hole	softplus	no	adadelta	owa	basic	78848	1	908.2869646549225	0.14228296279907227	0.851024208566108
random	kinships	True	hole	softplus	no	adadelta	owa	basic	78848	2	908.5346047878265	0.14282774925231934	0.8566108007448789
random	kinships	True	hole	softplus	no	adadelta	owa	basic	78848	3	907.6969656944275	0.1450786590576172	0.8626629422718808
random	kinships	True	hole	softplus	no	adam	lcwa		78848	0	94.05957841873169	0.1339716911315918	0.8705772811918063
random	kinships	True	hole	softplus	no	adam	lcwa		78848	1	93.62603783607483	0.13270306587219238	0.8659217877094972
random	kinships	True	hole	softplus	no	adam	lcwa		78848	2	93.99596929550171	0.13349652290344238	0.8752327746741154
random	kinships	True	hole	softplus	no	adam	lcwa		78848	3	87.88780808448792	0.13715720176696777	0.8878026070763501
random	kinships	True	hole	softplus	no	adam	owa	basic	39424	0	209.13824725151062	0.126708984375	0.8514897579143389
random	kinships	True	hole	softplus	no	adam	owa	basic	39424	1	202.1909577846527	0.12435626983642578	0.8640595903165735
random	kinships	True	hole	softplus	no	adam	owa	basic	39424	2	208.58323621749878	0.12456059455871582	0.8589385474860335
random	kinships	True	hole	softplus	no	adam	owa	basic	39424	3	208.1012167930603	0.12368607521057129	0.8608007448789572
random	kinships	True	kg2e	bceaftersigmoid	no	adadelta	lcwa		157696	0	27.965327978134155	0.150954008102417	0.10335195530726257
random	kinships	True	kg2e	bceaftersigmoid	no	adadelta	lcwa		157696	1	28.7070369720459	0.15353775024414062	0.10754189944134078
random	kinships	True	kg2e	bceaftersigmoid	no	adadelta	lcwa		157696	2	28.52100706100464	0.16192173957824707	0.11359404096834265
random	kinships	True	kg2e	bceaftersigmoid	no	adadelta	lcwa		157696	3	27.769943952560425	0.15736865997314453	0.11080074487895716
random	kinships	True	kg2e	bceaftersigmoid	no	adadelta	owa	basic	157696	0	158.26721382141113	0.14958453178405762	0.09636871508379888
random	kinships	True	kg2e	bceaftersigmoid	no	adadelta	owa	basic	157696	1	159.11452913284302	0.15268230438232422	0.1042830540037244
random	kinships	True	kg2e	bceaftersigmoid	no	adadelta	owa	basic	157696	2	158.9672462940216	0.19301199913024902	0.11685288640595903
random	kinships	True	kg2e	bceaftersigmoid	no	adadelta	owa	basic	157696	3	175.8972144126892	0.17192625999450684	0.09869646182495345
random	kinships	True	kg2e	bceaftersigmoid	no	adam	lcwa		78848	0	21.424421310424805	0.14754533767700195	0.12011173184357542
random	kinships	True	kg2e	bceaftersigmoid	no	adam	lcwa		78848	1	21.380472421646118	0.14384865760803223	0.11452513966480447
random	kinships	True	kg2e	bceaftersigmoid	no	adam	lcwa		78848	2	21.782872676849365	0.14470791816711426	0.09916201117318436
random	kinships	True	kg2e	bceaftersigmoid	no	adam	lcwa		78848	3	21.824875116348267	0.15074539184570312	0.09683426443202979
random	kinships	True	kg2e	bceaftersigmoid	no	adam	owa	basic	315392	0	54.6821084022522	0.18714523315429688	0.11499068901303539
random	kinships	True	kg2e	bceaftersigmoid	no	adam	owa	basic	315392	1	66.99979877471924	0.19281578063964844	0.10474860335195531
random	kinships	True	kg2e	bceaftersigmoid	no	adam	owa	basic	315392	2	60.719685792922974	0.19277286529541016	0.11778398510242086
random	kinships	True	kg2e	bceaftersigmoid	no	adam	owa	basic	315392	3	62.45196175575256	0.18819165229797363	0.1084729981378026
random	kinships	True	kg2e	crossentropy	no	adadelta	lcwa		78848	0	98.534264087677	0.15500116348266602	0.8677839851024208
random	kinships	True	kg2e	crossentropy	no	adadelta	lcwa		78848	1	102.33354067802429	0.15159988403320312	0.8626629422718808
random	kinships	True	kg2e	crossentropy	no	adadelta	lcwa		78848	2	100.62520432472229	0.14544439315795898	0.8812849162011173
random	kinships	True	kg2e	crossentropy	no	adadelta	lcwa		78848	3	98.17838478088379	0.1371631622314453	0.8743016759776536
random	kinships	True	kg2e	crossentropy	no	adam	lcwa		315392	0	66.3642463684082	0.19706439971923828	0.1973929236499069
random	kinships	True	kg2e	crossentropy	no	adam	lcwa		315392	1	68.32884764671326	0.19291162490844727	0.19134078212290503
random	kinships	True	kg2e	crossentropy	no	adam	lcwa		315392	2	66.76985836029053	0.19148826599121094	0.1978584729981378
random	kinships	True	kg2e	crossentropy	no	adam	lcwa		315392	3	66.81184792518616	0.18985962867736816	0.18808193668528864
random	kinships	True	kg2e	marginranking	no	adadelta	owa	basic	78848	0	1037.6086711883545	0.13442587852478027	0.910148975791434
random	kinships	True	kg2e	marginranking	no	adadelta	owa	basic	78848	1	1055.8912246227264	0.13428592681884766	0.9129422718808193
random	kinships	True	kg2e	marginranking	no	adadelta	owa	basic	78848	2	1045.9749956130981	0.13614940643310547	0.9106145251396648
random	kinships	True	kg2e	marginranking	no	adadelta	owa	basic	78848	3	1054.639068365097	0.13517475128173828	0.9115456238361266
random	kinships	True	kg2e	marginranking	no	adam	owa	basic	78848	0	1005.7027635574341	0.15209412574768066	0.8915270018621974
random	kinships	True	kg2e	marginranking	no	adam	owa	basic	78848	1	1066.9238667488098	0.15160417556762695	0.8957169459962756
random	kinships	True	kg2e	marginranking	no	adam	owa	basic	78848	2	994.6095724105835	0.15491580963134766	0.8929236499068901
random	kinships	True	kg2e	marginranking	no	adam	owa	basic	78848	3	943.7195525169373	0.14583039283752441	0.8961824953445066
random	kinships	True	kg2e	nssa	no	adadelta	owa	basic	78848	0	479.90687346458435	0.13565373420715332	0.8975791433891993
random	kinships	True	kg2e	nssa	no	adadelta	owa	basic	78848	1	480.6384882926941	0.13494014739990234	0.8966480446927374
random	kinships	True	kg2e	nssa	no	adadelta	owa	basic	78848	2	481.87869119644165	0.13677382469177246	0.8905959031657356
random	kinships	True	kg2e	nssa	no	adadelta	owa	basic	78848	3	479.66284584999084	0.13677215576171875	0.898975791433892
random	kinships	True	kg2e	nssa	no	adam	owa	basic	78848	0	832.3165156841278	0.7943041324615479	0.696927374301676
random	kinships	True	kg2e	nssa	no	adam	owa	basic	78848	1	831.0692102909088	1.1858282089233398	0.6634078212290503
random	kinships	True	kg2e	nssa	no	adam	owa	basic	78848	2	834.0646903514862	1.0969898700714111	0.6945996275605214
